"","GroupCode","Company","AccidentYear","DevelopmentYear","Lag","CumulativeIncurred","CumulativePaid","IBNR","DirectEP","CededEP","NetEP","Single","Reserve1997"
"8987",14257,"IMT Ins Co Mut",1996,2002,7,3552,3473,-1,7737,1963,5774,1,4818
"8988",14257,"IMT Ins Co Mut",1996,2003,8,3496,3492,0,7737,1963,5774,1,4818
"8989",14257,"IMT Ins Co Mut",1996,2004,9,3518,3493,0,7737,1963,5774,1,4818
"8990",14257,"IMT Ins Co Mut",1996,2005,10,3470,3445,0,7737,1963,5774,1,4818
"8991",14257,"IMT Ins Co Mut",1997,1997,1,3539,1545,233,7791,1886,5905,1,4818
"8992",14257,"IMT Ins Co Mut",1997,1998,2,3292,2292,175,7791,1886,5905,1,4818
"8993",14257,"IMT Ins Co Mut",1997,1999,3,3267,2748,74,7791,1886,5905,1,4818
"8994",14257,"IMT Ins Co Mut",1997,2000,4,3130,3025,7,7791,1886,5905,1,4818
"8995",14257,"IMT Ins Co Mut",1997,2001,5,3170,3060,14,7791,1886,5905,1,4818
"8996",14257,"IMT Ins Co Mut",1997,2002,6,3207,3164,2,7791,1886,5905,1,4818
"8997",14257,"IMT Ins Co Mut",1997,2003,7,3180,3164,0,7791,1886,5905,1,4818
"8998",14257,"IMT Ins Co Mut",1997,2004,8,3181,3164,0,7791,1886,5905,1,4818
"8999",14257,"IMT Ins Co Mut",1997,2005,9,3180,3165,0,7791,1886,5905,1,4818
"9000",14257,"IMT Ins Co Mut",1997,2006,10,3180,3165,0,7791,1886,5905,1,4818
"9001",14320,"Distributors Ins Co",1988,1988,1,1055,198,0,1910,0,1910,1,2502
"9002",14320,"Distributors Ins Co",1988,1989,2,1165,273,0,1910,0,1910,1,2502
"9003",14320,"Distributors Ins Co",1988,1990,3,1118,319,0,1910,0,1910,1,2502
"9004",14320,"Distributors Ins Co",1988,1991,4,562,480,0,1910,0,1910,1,2502
"9005",14320,"Distributors Ins Co",1988,1992,5,640,568,0,1910,0,1910,1,2502
"9006",14320,"Distributors Ins Co",1988,1993,6,583,570,0,1910,0,1910,1,2502
"9007",14320,"Distributors Ins Co",1988,1994,7,600,600,0,1910,0,1910,1,2502
"9008",14320,"Distributors Ins Co",1988,1995,8,605,600,5,1910,0,1910,1,2502
"9009",14320,"Distributors Ins Co",1988,1996,9,600,600,0,1910,0,1910,1,2502
"9010",14320,"Distributors Ins Co",1988,1997,10,600,600,0,1910,0,1910,1,2502
"9011",14320,"Distributors Ins Co",1989,1989,1,1359,106,0,1993,0,1993,1,2502
"9012",14320,"Distributors Ins Co",1989,1990,2,1182,198,0,1993,0,1993,1,2502
"9013",14320,"Distributors Ins Co",1989,1991,3,1201,345,0,1993,0,1993,1,2502
"9014",14320,"Distributors Ins Co",1989,1992,4,1291,435,0,1993,0,1993,1,2502
"9015",14320,"Distributors Ins Co",1989,1993,5,666,476,0,1993,0,1993,1,2502
"9016",14320,"Distributors Ins Co",1989,1994,6,556,491,0,1993,0,1993,1,2502
"9017",14320,"Distributors Ins Co",1989,1995,7,644,497,85,1993,0,1993,1,2502
"9018",14320,"Distributors Ins Co",1989,1996,8,672,522,90,1993,0,1993,1,2502
"9019",14320,"Distributors Ins Co",1989,1997,9,608,526,31,1993,0,1993,1,2502
"9020",14320,"Distributors Ins Co",1989,1998,10,594,526,18,1993,0,1993,1,2502
"9021",14320,"Distributors Ins Co",1990,1990,1,1083,125,0,1869,0,1869,1,2502
"9022",14320,"Distributors Ins Co",1990,1991,2,1096,218,0,1869,0,1869,1,2502
"9023",14320,"Distributors Ins Co",1990,1992,3,1172,294,0,1869,0,1869,1,2502
"9024",14320,"Distributors Ins Co",1990,1993,4,523,346,0,1869,0,1869,1,2502
"9025",14320,"Distributors Ins Co",1990,1994,5,506,351,0,1869,0,1869,1,2502
"9026",14320,"Distributors Ins Co",1990,1995,6,620,438,85,1869,0,1869,1,2502
"9027",14320,"Distributors Ins Co",1990,1996,7,673,462,90,1869,0,1869,1,2502
"9028",14320,"Distributors Ins Co",1990,1997,8,615,553,37,1869,0,1869,1,2502
"9029",14320,"Distributors Ins Co",1990,1998,9,580,560,20,1869,0,1869,1,2502
"9030",14320,"Distributors Ins Co",1990,1999,10,585,565,20,1869,0,1869,1,2502
"9031",14320,"Distributors Ins Co",1991,1991,1,1021,158,0,1873,0,1873,1,2502
"9032",14320,"Distributors Ins Co",1991,1992,2,1302,439,0,1873,0,1873,1,2502
"9033",14320,"Distributors Ins Co",1991,1993,3,1178,466,496,1873,0,1873,1,2502
"9034",14320,"Distributors Ins Co",1991,1994,4,627,530,50,1873,0,1873,1,2502
"9035",14320,"Distributors Ins Co",1991,1995,5,653,548,85,1873,0,1873,1,2502
"9036",14320,"Distributors Ins Co",1991,1996,6,714,612,95,1873,0,1873,1,2502
"9037",14320,"Distributors Ins Co",1991,1997,7,648,615,33,1873,0,1873,1,2502
"9038",14320,"Distributors Ins Co",1991,1998,8,638,618,20,1873,0,1873,1,2502
"9039",14320,"Distributors Ins Co",1991,1999,9,638,618,20,1873,0,1873,1,2502
"9040",14320,"Distributors Ins Co",1991,2000,10,617,617,0,1873,0,1873,1,2502
"9041",14320,"Distributors Ins Co",1992,1992,1,-167,142,0,1827,0,1827,1,2502
"9042",14320,"Distributors Ins Co",1992,1993,2,1131,190,489,1827,0,1827,1,2502
"9043",14320,"Distributors Ins Co",1992,1994,3,1186,406,705,1827,0,1827,1,2502
"9044",14320,"Distributors Ins Co",1992,1995,4,549,403,85,1827,0,1827,1,2502
"9045",14320,"Distributors Ins Co",1992,1996,5,553,411,95,1827,0,1827,1,2502
"9046",14320,"Distributors Ins Co",1992,1997,6,470,416,48,1827,0,1827,1,2502
"9047",14320,"Distributors Ins Co",1992,1998,7,443,419,19,1827,0,1827,1,2502
"9048",14320,"Distributors Ins Co",1992,1999,8,445,420,20,1827,0,1827,1,2502
"9049",14320,"Distributors Ins Co",1992,2000,9,480,420,42,1827,0,1827,1,2502
"9050",14320,"Distributors Ins Co",1992,2001,10,420,420,0,1827,0,1827,1,2502
"9051",14320,"Distributors Ins Co",1993,1993,1,1025,168,569,1710,0,1710,1,2502
"9052",14320,"Distributors Ins Co",1993,1994,2,1025,237,537,1710,0,1710,1,2502
"9053",14320,"Distributors Ins Co",1993,1995,3,1026,276,545,1710,0,1710,1,2502
"9054",14320,"Distributors Ins Co",1993,1996,4,609,286,170,1710,0,1710,1,2502
"9055",14320,"Distributors Ins Co",1993,1997,5,592,293,133,1710,0,1710,1,2502
"9056",14320,"Distributors Ins Co",1993,1998,6,444,380,33,1710,0,1710,1,2502
"9057",14320,"Distributors Ins Co",1993,1999,7,430,383,35,1710,0,1710,1,2502
"9058",14320,"Distributors Ins Co",1993,2000,8,425,383,42,1710,0,1710,1,2502
"9059",14320,"Distributors Ins Co",1993,2001,9,383,383,0,1710,0,1710,1,2502
"9060",14320,"Distributors Ins Co",1993,2002,10,383,383,0,1710,0,1710,1,2502
"9061",14320,"Distributors Ins Co",1994,1994,1,1003,219,553,1593,0,1593,1,2502
"9062",14320,"Distributors Ins Co",1994,1995,2,1006,432,509,1593,0,1593,1,2502
"9063",14320,"Distributors Ins Co",1994,1996,3,1015,466,518,1593,0,1593,1,2502
"9064",14320,"Distributors Ins Co",1994,1997,4,694,486,164,1593,0,1593,1,2502
"9065",14320,"Distributors Ins Co",1994,1998,5,730,502,177,1593,0,1593,1,2502
"9066",14320,"Distributors Ins Co",1994,1999,6,673,504,120,1593,0,1593,1,2502
"9067",14320,"Distributors Ins Co",1994,2000,7,652,512,89,1593,0,1593,1,2502
"9068",14320,"Distributors Ins Co",1994,2001,8,558,514,10,1593,0,1593,1,2502
"9069",14320,"Distributors Ins Co",1994,2002,9,544,517,10,1593,0,1593,1,2502
"9070",14320,"Distributors Ins Co",1994,2003,10,517,517,0,1593,0,1593,1,2502
"9071",14320,"Distributors Ins Co",1995,1995,1,1029,294,634,1783,0,1783,1,2502
"9072",14320,"Distributors Ins Co",1995,1996,2,1023,318,602,1783,0,1783,1,2502
"9073",14320,"Distributors Ins Co",1995,1997,3,1011,471,415,1783,0,1783,1,2502
"9074",14320,"Distributors Ins Co",1995,1998,4,767,495,241,1783,0,1783,1,2502
"9075",14320,"Distributors Ins Co",1995,1999,5,687,497,170,1783,0,1783,1,2502
"9076",14320,"Distributors Ins Co",1995,2000,6,607,500,90,1783,0,1783,1,2502
"9077",14320,"Distributors Ins Co",1995,2001,7,526,501,10,1783,0,1783,1,2502
"9078",14320,"Distributors Ins Co",1995,2002,8,526,501,10,1783,0,1783,1,2502
"9079",14320,"Distributors Ins Co",1995,2003,9,487,487,0,1783,0,1783,1,2502
"9080",14320,"Distributors Ins Co",1995,2004,10,487,487,0,1783,0,1783,1,2502
"9081",14320,"Distributors Ins Co",1996,1996,1,891,187,699,1503,0,1503,1,2502
"9082",14320,"Distributors Ins Co",1996,1997,2,868,344,460,1503,0,1503,1,2502
"9083",14320,"Distributors Ins Co",1996,1998,3,897,372,397,1503,0,1503,1,2502
"9084",14320,"Distributors Ins Co",1996,1999,4,827,537,220,1503,0,1503,1,2502
"9085",14320,"Distributors Ins Co",1996,2000,5,672,564,104,1503,0,1503,1,2502
"9086",14320,"Distributors Ins Co",1996,2001,6,579,569,10,1503,0,1503,1,2502
"9087",14320,"Distributors Ins Co",1996,2002,7,579,569,10,1503,0,1503,1,2502
"9088",14320,"Distributors Ins Co",1996,2003,8,569,569,0,1503,0,1503,1,2502
"9089",14320,"Distributors Ins Co",1996,2004,9,569,569,0,1503,0,1503,1,2502
"9090",14320,"Distributors Ins Co",1996,2005,10,569,569,0,1503,0,1503,1,2502
"9091",14320,"Distributors Ins Co",1997,1997,1,724,180,345,1238,0,1238,1,2502
"9092",14320,"Distributors Ins Co",1997,1998,2,655,352,164,1238,0,1238,1,2502
"9093",14320,"Distributors Ins Co",1997,1999,3,744,444,222,1238,0,1238,1,2502
"9094",14320,"Distributors Ins Co",1997,2000,4,626,449,135,1238,0,1238,1,2502
"9095",14320,"Distributors Ins Co",1997,2001,5,512,454,20,1238,0,1238,1,2502
"9096",14320,"Distributors Ins Co",1997,2002,6,511,459,20,1238,0,1238,1,2502
"9097",14320,"Distributors Ins Co",1997,2003,7,526,516,0,1238,0,1238,1,2502
"9098",14320,"Distributors Ins Co",1997,2004,8,556,534,0,1238,0,1238,1,2502
"9099",14320,"Distributors Ins Co",1997,2005,9,556,536,0,1238,0,1238,1,2502
"9100",14320,"Distributors Ins Co",1997,2006,10,553,553,0,1238,0,1238,1,2502
"9101",14362,"Kansas Mut Ins Co",1988,1988,1,0,0,0,0,0,0,1,1
"9102",14362,"Kansas Mut Ins Co",1988,1989,2,0,0,0,0,0,0,1,1
"9103",14362,"Kansas Mut Ins Co",1988,1990,3,0,0,0,0,0,0,1,1
"9104",14362,"Kansas Mut Ins Co",1988,1991,4,0,0,0,0,0,0,1,1
"9105",14362,"Kansas Mut Ins Co",1988,1992,5,0,0,0,0,0,0,1,1
"9106",14362,"Kansas Mut Ins Co",1988,1993,6,0,0,0,0,0,0,1,1
"9107",14362,"Kansas Mut Ins Co",1988,1994,7,0,0,0,0,0,0,1,1
"9108",14362,"Kansas Mut Ins Co",1988,1995,8,0,0,0,0,0,0,1,1
"9109",14362,"Kansas Mut Ins Co",1988,1996,9,0,0,0,0,0,0,1,1
"9110",14362,"Kansas Mut Ins Co",1988,1997,10,0,0,0,0,0,0,1,1
"9111",14362,"Kansas Mut Ins Co",1989,1989,1,0,0,0,0,0,0,1,1
"9112",14362,"Kansas Mut Ins Co",1989,1990,2,0,0,0,0,0,0,1,1
"9113",14362,"Kansas Mut Ins Co",1989,1991,3,0,0,0,0,0,0,1,1
"9114",14362,"Kansas Mut Ins Co",1989,1992,4,0,0,0,0,0,0,1,1
"9115",14362,"Kansas Mut Ins Co",1989,1993,5,0,0,0,0,0,0,1,1
"9116",14362,"Kansas Mut Ins Co",1989,1994,6,0,0,0,0,0,0,1,1
"9117",14362,"Kansas Mut Ins Co",1989,1995,7,0,0,0,0,0,0,1,1
"9118",14362,"Kansas Mut Ins Co",1989,1996,8,0,0,0,0,0,0,1,1
"9119",14362,"Kansas Mut Ins Co",1989,1997,9,0,0,0,0,0,0,1,1
"9120",14362,"Kansas Mut Ins Co",1989,1998,10,0,0,0,0,0,0,1,1
"9121",14362,"Kansas Mut Ins Co",1990,1990,1,0,0,0,0,0,0,1,1
"9122",14362,"Kansas Mut Ins Co",1990,1991,2,0,0,0,0,0,0,1,1
"9123",14362,"Kansas Mut Ins Co",1990,1992,3,0,0,0,0,0,0,1,1
"9124",14362,"Kansas Mut Ins Co",1990,1993,4,0,0,0,0,0,0,1,1
"9125",14362,"Kansas Mut Ins Co",1990,1994,5,0,0,0,0,0,0,1,1
"9126",14362,"Kansas Mut Ins Co",1990,1995,6,0,0,0,0,0,0,1,1
"9127",14362,"Kansas Mut Ins Co",1990,1996,7,0,0,0,0,0,0,1,1
"9128",14362,"Kansas Mut Ins Co",1990,1997,8,0,0,0,0,0,0,1,1
"9129",14362,"Kansas Mut Ins Co",1990,1998,9,0,0,0,0,0,0,1,1
"9130",14362,"Kansas Mut Ins Co",1990,1999,10,0,0,0,0,0,0,1,1
"9131",14362,"Kansas Mut Ins Co",1991,1991,1,0,0,0,0,0,0,1,1
"9132",14362,"Kansas Mut Ins Co",1991,1992,2,0,0,0,0,0,0,1,1
"9133",14362,"Kansas Mut Ins Co",1991,1993,3,0,0,0,0,0,0,1,1
"9134",14362,"Kansas Mut Ins Co",1991,1994,4,0,0,0,0,0,0,1,1
"9135",14362,"Kansas Mut Ins Co",1991,1995,5,0,0,0,0,0,0,1,1
"9136",14362,"Kansas Mut Ins Co",1991,1996,6,0,0,0,0,0,0,1,1
"9137",14362,"Kansas Mut Ins Co",1991,1997,7,0,0,0,0,0,0,1,1
"9138",14362,"Kansas Mut Ins Co",1991,1998,8,0,0,0,0,0,0,1,1
"9139",14362,"Kansas Mut Ins Co",1991,1999,9,0,0,0,0,0,0,1,1
"9140",14362,"Kansas Mut Ins Co",1991,2000,10,0,0,0,0,0,0,1,1
"9141",14362,"Kansas Mut Ins Co",1992,1992,1,0,0,0,0,0,0,1,1
"9142",14362,"Kansas Mut Ins Co",1992,1993,2,0,0,0,0,0,0,1,1
"9143",14362,"Kansas Mut Ins Co",1992,1994,3,0,0,0,0,0,0,1,1
"9144",14362,"Kansas Mut Ins Co",1992,1995,4,0,0,0,0,0,0,1,1
"9145",14362,"Kansas Mut Ins Co",1992,1996,5,0,0,0,0,0,0,1,1
"9146",14362,"Kansas Mut Ins Co",1992,1997,6,0,0,0,0,0,0,1,1
"9147",14362,"Kansas Mut Ins Co",1992,1998,7,0,0,0,0,0,0,1,1
"9148",14362,"Kansas Mut Ins Co",1992,1999,8,0,0,0,0,0,0,1,1
"9149",14362,"Kansas Mut Ins Co",1992,2000,9,0,0,0,0,0,0,1,1
"9150",14362,"Kansas Mut Ins Co",1992,2001,10,0,0,0,0,0,0,1,1
"9151",14362,"Kansas Mut Ins Co",1993,1993,1,0,0,0,0,0,0,1,1
"9152",14362,"Kansas Mut Ins Co",1993,1994,2,0,0,0,0,0,0,1,1
"9153",14362,"Kansas Mut Ins Co",1993,1995,3,0,0,0,0,0,0,1,1
"9154",14362,"Kansas Mut Ins Co",1993,1996,4,0,0,0,0,0,0,1,1
"9155",14362,"Kansas Mut Ins Co",1993,1997,5,0,0,0,0,0,0,1,1
"9156",14362,"Kansas Mut Ins Co",1993,1998,6,0,0,0,0,0,0,1,1
"9157",14362,"Kansas Mut Ins Co",1993,1999,7,0,0,0,0,0,0,1,1
"9158",14362,"Kansas Mut Ins Co",1993,2000,8,0,0,0,0,0,0,1,1
"9159",14362,"Kansas Mut Ins Co",1993,2001,9,0,0,0,0,0,0,1,1
"9160",14362,"Kansas Mut Ins Co",1993,2002,10,0,0,0,0,0,0,1,1
"9161",14362,"Kansas Mut Ins Co",1994,1994,1,0,0,0,0,0,0,1,1
"9162",14362,"Kansas Mut Ins Co",1994,1995,2,0,0,0,0,0,0,1,1
"9163",14362,"Kansas Mut Ins Co",1994,1996,3,0,0,0,0,0,0,1,1
"9164",14362,"Kansas Mut Ins Co",1994,1997,4,0,0,0,0,0,0,1,1
"9165",14362,"Kansas Mut Ins Co",1994,1998,5,0,0,0,0,0,0,1,1
"9166",14362,"Kansas Mut Ins Co",1994,1999,6,0,0,0,0,0,0,1,1
"9167",14362,"Kansas Mut Ins Co",1994,2000,7,0,0,0,0,0,0,1,1
"9168",14362,"Kansas Mut Ins Co",1994,2001,8,0,0,0,0,0,0,1,1
"9169",14362,"Kansas Mut Ins Co",1994,2002,9,0,0,0,0,0,0,1,1
"9170",14362,"Kansas Mut Ins Co",1994,2003,10,0,0,0,0,0,0,1,1
"9171",14362,"Kansas Mut Ins Co",1995,1995,1,0,0,0,0,0,0,1,1
"9172",14362,"Kansas Mut Ins Co",1995,1996,2,0,0,0,0,0,0,1,1
"9173",14362,"Kansas Mut Ins Co",1995,1997,3,2,1,0,0,0,0,1,1
"9174",14362,"Kansas Mut Ins Co",1995,1998,4,3,3,0,0,0,0,1,1
"9175",14362,"Kansas Mut Ins Co",1995,1999,5,3,3,0,0,0,0,1,1
"9176",14362,"Kansas Mut Ins Co",1995,2000,6,3,3,0,0,0,0,1,1
"9177",14362,"Kansas Mut Ins Co",1995,2001,7,3,3,0,0,0,0,1,1
"9178",14362,"Kansas Mut Ins Co",1995,2002,8,3,3,0,0,0,0,1,1
"9179",14362,"Kansas Mut Ins Co",1995,2003,9,3,3,0,0,0,0,1,1
"9180",14362,"Kansas Mut Ins Co",1995,2004,10,3,3,0,0,0,0,1,1
"9181",14362,"Kansas Mut Ins Co",1996,1996,1,0,0,0,0,0,0,1,1
"9182",14362,"Kansas Mut Ins Co",1996,1997,2,0,0,0,0,0,0,1,1
"9183",14362,"Kansas Mut Ins Co",1996,1998,3,0,0,0,0,0,0,1,1
"9184",14362,"Kansas Mut Ins Co",1996,1999,4,0,0,0,0,0,0,1,1
"9185",14362,"Kansas Mut Ins Co",1996,2000,5,0,0,0,0,0,0,1,1
"9186",14362,"Kansas Mut Ins Co",1996,2001,6,0,0,0,0,0,0,1,1
"9187",14362,"Kansas Mut Ins Co",1996,2002,7,0,0,0,0,0,0,1,1
"9188",14362,"Kansas Mut Ins Co",1996,2003,8,0,0,0,0,0,0,1,1
"9189",14362,"Kansas Mut Ins Co",1996,2004,9,0,0,0,0,0,0,1,1
"9190",14362,"Kansas Mut Ins Co",1996,2005,10,0,0,0,0,0,0,1,1
"9191",14362,"Kansas Mut Ins Co",1997,1997,1,0,0,0,30,9,21,1,1
"9192",14362,"Kansas Mut Ins Co",1997,1998,2,0,0,0,30,9,21,1,1
"9193",14362,"Kansas Mut Ins Co",1997,1999,3,0,0,0,30,9,21,1,1
"9194",14362,"Kansas Mut Ins Co",1997,2000,4,0,0,0,30,9,21,1,1
"9195",14362,"Kansas Mut Ins Co",1997,2001,5,0,0,0,30,9,21,1,1
"9196",14362,"Kansas Mut Ins Co",1997,2002,6,0,0,0,30,9,21,1,1
"9197",14362,"Kansas Mut Ins Co",1997,2003,7,0,0,0,30,9,21,1,1
"9198",14362,"Kansas Mut Ins Co",1997,2004,8,0,0,0,30,9,21,1,1
"9199",14362,"Kansas Mut Ins Co",1997,2005,9,0,0,0,30,9,21,1,1
"9200",14362,"Kansas Mut Ins Co",1997,2006,10,0,0,0,30,9,21,1,1
"9201",14370,"Lebanon Mut Ins Co",1988,1988,1,61,2,38,432,144,288,1,586
"9202",14370,"Lebanon Mut Ins Co",1988,1989,2,59,10,28,432,144,288,1,586
"9203",14370,"Lebanon Mut Ins Co",1988,1990,3,26,11,10,432,144,288,1,586
"9204",14370,"Lebanon Mut Ins Co",1988,1991,4,15,16,-2,432,144,288,1,586
"9205",14370,"Lebanon Mut Ins Co",1988,1992,5,23,17,3,432,144,288,1,586
"9206",14370,"Lebanon Mut Ins Co",1988,1993,6,17,17,0,432,144,288,1,586
"9207",14370,"Lebanon Mut Ins Co",1988,1994,7,17,17,0,432,144,288,1,586
"9208",14370,"Lebanon Mut Ins Co",1988,1995,8,17,17,0,432,144,288,1,586
"9209",14370,"Lebanon Mut Ins Co",1988,1996,9,17,17,0,432,144,288,1,586
"9210",14370,"Lebanon Mut Ins Co",1988,1997,10,17,17,0,432,144,288,1,586
"9211",14370,"Lebanon Mut Ins Co",1989,1989,1,64,7,36,477,152,325,1,586
"9212",14370,"Lebanon Mut Ins Co",1989,1990,2,80,16,23,477,152,325,1,586
"9213",14370,"Lebanon Mut Ins Co",1989,1991,3,77,35,15,477,152,325,1,586
"9214",14370,"Lebanon Mut Ins Co",1989,1992,4,110,56,20,477,152,325,1,586
"9215",14370,"Lebanon Mut Ins Co",1989,1993,5,84,81,2,477,152,325,1,586
"9216",14370,"Lebanon Mut Ins Co",1989,1994,6,84,84,0,477,152,325,1,586
"9217",14370,"Lebanon Mut Ins Co",1989,1995,7,79,79,0,477,152,325,1,586
"9218",14370,"Lebanon Mut Ins Co",1989,1996,8,79,79,0,477,152,325,1,586
"9219",14370,"Lebanon Mut Ins Co",1989,1997,9,79,79,0,477,152,325,1,586
"9220",14370,"Lebanon Mut Ins Co",1989,1998,10,79,79,0,477,152,325,1,586
"9221",14370,"Lebanon Mut Ins Co",1990,1990,1,73,11,45,477,133,344,1,586
"9222",14370,"Lebanon Mut Ins Co",1990,1991,2,73,21,32,477,133,344,1,586
"9223",14370,"Lebanon Mut Ins Co",1990,1992,3,105,28,37,477,133,344,1,586
"9224",14370,"Lebanon Mut Ins Co",1990,1993,4,65,52,4,477,133,344,1,586
"9225",14370,"Lebanon Mut Ins Co",1990,1994,5,66,55,6,477,133,344,1,586
"9226",14370,"Lebanon Mut Ins Co",1990,1995,6,91,64,7,477,133,344,1,586
"9227",14370,"Lebanon Mut Ins Co",1990,1996,7,87,82,1,477,133,344,1,586
"9228",14370,"Lebanon Mut Ins Co",1990,1997,8,84,84,0,477,133,344,1,586
"9229",14370,"Lebanon Mut Ins Co",1990,1998,9,84,84,0,477,133,344,1,586
"9230",14370,"Lebanon Mut Ins Co",1990,1999,10,84,84,0,477,133,344,1,586
"9231",14370,"Lebanon Mut Ins Co",1991,1991,1,67,10,44,482,162,320,1,586
"9232",14370,"Lebanon Mut Ins Co",1991,1992,2,111,24,46,482,162,320,1,586
"9233",14370,"Lebanon Mut Ins Co",1991,1993,3,110,42,34,482,162,320,1,586
"9234",14370,"Lebanon Mut Ins Co",1991,1994,4,82,53,10,482,162,320,1,586
"9235",14370,"Lebanon Mut Ins Co",1991,1995,5,134,96,9,482,162,320,1,586
"9236",14370,"Lebanon Mut Ins Co",1991,1996,6,134,106,5,482,162,320,1,586
"9237",14370,"Lebanon Mut Ins Co",1991,1997,7,194,112,64,482,162,320,1,586
"9238",14370,"Lebanon Mut Ins Co",1991,1998,8,134,134,0,482,162,320,1,586
"9239",14370,"Lebanon Mut Ins Co",1991,1999,9,133,133,0,482,162,320,1,586
"9240",14370,"Lebanon Mut Ins Co",1991,2000,10,133,133,0,482,162,320,1,586
"9241",14370,"Lebanon Mut Ins Co",1992,1992,1,135,15,87,503,194,309,1,586
"9242",14370,"Lebanon Mut Ins Co",1992,1993,2,83,39,34,503,194,309,1,586
"9243",14370,"Lebanon Mut Ins Co",1992,1994,3,174,71,81,503,194,309,1,586
"9244",14370,"Lebanon Mut Ins Co",1992,1995,4,82,80,0,503,194,309,1,586
"9245",14370,"Lebanon Mut Ins Co",1992,1996,5,78,78,0,503,194,309,1,586
"9246",14370,"Lebanon Mut Ins Co",1992,1997,6,78,78,0,503,194,309,1,586
"9247",14370,"Lebanon Mut Ins Co",1992,1998,7,78,78,0,503,194,309,1,586
"9248",14370,"Lebanon Mut Ins Co",1992,1999,8,78,78,0,503,194,309,1,586
"9249",14370,"Lebanon Mut Ins Co",1992,2000,9,78,78,0,503,194,309,1,586
"9250",14370,"Lebanon Mut Ins Co",1992,2001,10,78,78,0,503,194,309,1,586
"9251",14370,"Lebanon Mut Ins Co",1993,1993,1,180,18,148,599,251,348,1,586
"9252",14370,"Lebanon Mut Ins Co",1993,1994,2,234,46,115,599,251,348,1,586
"9253",14370,"Lebanon Mut Ins Co",1993,1995,3,228,128,58,599,251,348,1,586
"9254",14370,"Lebanon Mut Ins Co",1993,1996,4,204,140,23,599,251,348,1,586
"9255",14370,"Lebanon Mut Ins Co",1993,1997,5,202,142,21,599,251,348,1,586
"9256",14370,"Lebanon Mut Ins Co",1993,1998,6,221,179,16,599,251,348,1,586
"9257",14370,"Lebanon Mut Ins Co",1993,1999,7,217,182,14,599,251,348,1,586
"9258",14370,"Lebanon Mut Ins Co",1993,2000,8,212,212,0,599,251,348,1,586
"9259",14370,"Lebanon Mut Ins Co",1993,2001,9,212,212,0,599,251,348,1,586
"9260",14370,"Lebanon Mut Ins Co",1993,2002,10,211,211,0,599,251,348,1,586
"9261",14370,"Lebanon Mut Ins Co",1994,1994,1,266,25,219,756,268,488,1,586
"9262",14370,"Lebanon Mut Ins Co",1994,1995,2,168,44,73,756,268,488,1,586
"9263",14370,"Lebanon Mut Ins Co",1994,1996,3,144,115,14,756,268,488,1,586
"9264",14370,"Lebanon Mut Ins Co",1994,1997,4,166,116,40,756,268,488,1,586
"9265",14370,"Lebanon Mut Ins Co",1994,1998,5,150,117,23,756,268,488,1,586
"9266",14370,"Lebanon Mut Ins Co",1994,1999,6,152,118,24,756,268,488,1,586
"9267",14370,"Lebanon Mut Ins Co",1994,2000,7,126,126,0,756,268,488,1,586
"9268",14370,"Lebanon Mut Ins Co",1994,2001,8,126,126,0,756,268,488,1,586
"9269",14370,"Lebanon Mut Ins Co",1994,2002,9,126,126,0,756,268,488,1,586
"9270",14370,"Lebanon Mut Ins Co",1994,2003,10,126,126,0,756,268,488,1,586
"9271",14370,"Lebanon Mut Ins Co",1995,1995,1,248,42,146,754,262,492,1,586
"9272",14370,"Lebanon Mut Ins Co",1995,1996,2,264,98,94,754,262,492,1,586
"9273",14370,"Lebanon Mut Ins Co",1995,1997,3,277,202,26,754,262,492,1,586
"9274",14370,"Lebanon Mut Ins Co",1995,1998,4,317,275,35,754,262,492,1,586
"9275",14370,"Lebanon Mut Ins Co",1995,1999,5,379,313,38,754,262,492,1,586
"9276",14370,"Lebanon Mut Ins Co",1995,2000,6,346,346,0,754,262,492,1,586
"9277",14370,"Lebanon Mut Ins Co",1995,2001,7,346,346,0,754,262,492,1,586
"9278",14370,"Lebanon Mut Ins Co",1995,2002,8,346,346,0,754,262,492,1,586
"9279",14370,"Lebanon Mut Ins Co",1995,2003,9,346,346,0,754,262,492,1,586
"9280",14370,"Lebanon Mut Ins Co",1995,2004,10,346,346,0,754,262,492,1,586
"9281",14370,"Lebanon Mut Ins Co",1996,1996,1,169,27,100,764,286,478,1,586
"9282",14370,"Lebanon Mut Ins Co",1996,1997,2,196,99,89,764,286,478,1,586
"9283",14370,"Lebanon Mut Ins Co",1996,1998,3,213,111,95,764,286,478,1,586
"9284",14370,"Lebanon Mut Ins Co",1996,1999,4,190,116,57,764,286,478,1,586
"9285",14370,"Lebanon Mut Ins Co",1996,2000,5,201,127,34,764,286,478,1,586
"9286",14370,"Lebanon Mut Ins Co",1996,2001,6,165,157,8,764,286,478,1,586
"9287",14370,"Lebanon Mut Ins Co",1996,2002,7,157,157,0,764,286,478,1,586
"9288",14370,"Lebanon Mut Ins Co",1996,2003,8,157,157,0,764,286,478,1,586
"9289",14370,"Lebanon Mut Ins Co",1996,2004,9,157,157,0,764,286,478,1,586
"9290",14370,"Lebanon Mut Ins Co",1996,2005,10,157,157,0,764,286,478,1,586
"9291",14370,"Lebanon Mut Ins Co",1997,1997,1,214,38,156,824,173,651,1,586
